Store,Date,Sales,Store_Size,Num_Employees,Returns_Pct,Num_Customers,Pct_On_Sale,Marketing,Near_Xmas,Near_BlackFriday,Holiday,DestinationEvent,Pct_Promotional,Econ_ChangeGDP,EconJobsChange,AnnualizedCPI 
Detroit,06/10/14,59014.34,16600,17,0.71,152,14.2,Promo In Store Credit Card Signup Discount; ID41.4379,0,0,No,No,0.064924813,,,
Detroit,06/11/14,65799.03,16600,28,0.33,166,12.58,Promo In Store Credit Card Signup Discount; ID45.8971,0,0,No,No,0.064924813,,,
Detroit,06/12/14,61587.27,16600,27,0.18,152,12.75,Promo In Store Credit Card Signup Discount; ID27.8537,0,0,No,No,0.064924813,,,
Detroit,06/13/14,69950.41,16600,38,0.65,209,14.84,Promo In Store Credit Card Signup Discount; ID67.0755,0,0,No,No,0.064924813,,,
Detroit,06/14/14,73273.38,16600,34,0.93,295,13.26,Promo In Store Credit Card Signup Discount; ID69.4288,0,0,No,No,0.064924813,,-2250.0,
Savannah,07/01/12,73917.95,19300,40,1.1,315,11.09,July In Store Credit Card Signup Discount; In store 10% off accessories; Ad Words Independence Day Sale ID6.1339,0,0,No,No,4.71e-05,0.5,,0.02
Savannah,07/02/12,75981.42,19300,21,0.44,282,9.64,July In Store Credit Card Signup Discount; In store 10% off accessories; Ad Words Independence Day Sale ID8.5144,0,0,No,No,4.71e-05,,,
Savannah,07/03/12,71998.6,19300,19,0.33,343,9.98,July In Store Credit Card Signup Discount; In store 10% off accessories; Ad Words Independence Day Sale ID20.0807,0,0,No,No,4.71e-05,,,
Savannah,07/04/12,75558.09,19300,33,0.89,337,11.23,July In Store Credit Card Signup Discount; In store 10% off accessories; Ad Words Independence Day Sale ID12.3747,0,0,Yes,No,4.71e-05,,,
Savannah,07/05/12,73558.56,19300,32,0.54,287,10.92,July In Store Credit Card Signup Discount; ID5.3119,0,0,No,No,4.71e-05,,,
Savannah,07/06/12,81882.87,19300,39,0.45,326,13.41,July In Store Credit Card Signup Discount; ID36.6079,0,0,No,No,4.71e-05,,,
Savannah,07/07/12,83528.86,19300,39,0.81,486,9.39,July In Store Credit Card Signup Discount; ID4.3752,0,0,No,No,4.71e-05,,750.0,
Savannah,07/08/12,75182.62,19300,33,0.63,320,12.33,July In Store Credit Card Signup Discount; ID20.3276,0,0,No,No,0.000693728,,,
Savannah,07/09/12,71384.36,19300,18,0.65,232,10.37,July In Store Credit Card Signup Discount; ID13.2671,0,0,No,No,0.000693728,,,
Savannah,07/10/12,70618.61,19300,22,0.35,232,7.78,July In Store Credit Card Signup Discount; ID44.6988,0,0,No,No,0.000693728,,,
Savannah,07/11/12,80184.43,19300,25,0.52,249,12.26,July In Store Credit Card Signup Discount; ID55.7791,0,0,No,No,0.000693728,,,
Savannah,07/12/12,78301.44,19300,42,0.99,271,10.09,July In Store Credit Card Signup Discount; ID47.8566,0,0,No,No,0.000693728,,,
Savannah,07/13/12,76506.58,19300,34,0.92,282,8.52,July In Store Credit Card Signup Discount; ID63.3107,0,0,No,No,0.000693728,,,
Savannah,07/14/12,78894.57,19300,35,0.53,365,10.91,July In Store Credit Card Signup Discount; ID44.1093,0,0,No,No,0.000693728,,1250.0,
Savannah,07/15/12,71297.0,19300,35,0.97,276,7.89,July In Store Credit Card Signup Discount; Summer Swim Mailer ID75.4052,0,0,No,No,0.001542543,,,
Savannah,07/16/12,74512.19,19300,26,0.69,238,10.71,July In Store Credit Card Signup Discount; Summer Swim Mailer ID56.8838,0,0,No,No,0.001542543,,,
Savannah,07/17/12,64014.01,19300,19,0.18,249,8.52,July In Store Credit Card Signup Discount; Summer Swim Mailer ID71.9272,0,0,No,No,0.001542543,,,
Savannah,07/18/12,73026.99,19300,26,0.81,260,7.09,July In Store Credit Card Signup Discount; Summer Swim Mailer ID89.3386,0,0,No,No,0.001542543,,,
Savannah,07/19/12,79760.39,19300,35,0.65,287,10.01,July In Store Credit Card Signup Discount; ID84.9644,0,0,No,No,0.001542543,,,
Savannah,07/20/12,73780.69,19300,41,1.15,287,9.45,July In Store Credit Card Signup Discount; ID90.2808,0,0,No,No,0.001542543,,,
Savannah,07/21/12,83689.0,19300,42,0.33,403,7.61,July In Store Credit Card Signup Discount; ID38.1519,0,0,No,No,0.001542543,,-3000.0,
Savannah,07/22/12,80424.08,19300,39,0.24,293,6.83,July In Store Credit Card Signup Discount; ID145.2652,0,0,No,No,0.001841075,,,
Savannah,07/23/12,70298.5,19300,29,0.58,243,8.96,July In Store Credit Card Signup Discount; ID153.2562,0,0,No,No,0.001841075,,,
Savannah,07/24/12,72467.68,19300,34,0.15,243,7.6,July In Store Credit Card Signup Discount; ID112.1737,0,0,No,No,0.001841075,,,
Savannah,07/25/12,79160.85,19300,34,0.82,271,6.94,July In Store Credit Card Signup Discount; ID129.864,0,0,No,No,0.001841075,,,
Savannah,07/26/12,70777.03,19300,35,1.27,276,12.17,July In Store Credit Card Signup Discount; ID60.6535,0,0,No,No,0.001841075,,,
Savannah,07/27/12,82954.69,19300,46,0.63,315,8.81,July In Store Credit Card Signup Discount; ID77.4283,0,0,No,No,0.001841075,,,
Savannah,07/28/12,94602.26,19300,57,0.83,398,11.01,July In Store Credit Card Signup Discount; ID34.5335,0,0,No,No,0.001841075,,250.0,
Savannah,07/29/12,76145.58,19300,38,0.53,282,10.95,July In Store Credit Card Signup Discount; ID187.4951,0,0,No,No,0.017232143,,,
Savannah,07/30/12,82338.9,19300,23,0.77,238,6.63,July In Store Credit Card Signup Discount; ID1.1934,0,0,No,No,0.017232143,,,
Savannah,07/31/12,70514.17,19300,21,0.47,227,8.81,July In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID81.6142,0,0,No,No,0.017232143,,,
Savannah,08/01/12,75926.77,19300,31,0.58,287,8.84,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID4.2822,0,0,No,No,0.017232143,,,0.071985582
Savannah,08/02/12,74730.17,19300,45,0.78,293,10.85,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID4.9739,0,0,No,No,0.017232143,,,
Savannah,08/03/12,77556.57,19300,42,0.33,304,12.89,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID23.147,0,0,No,No,0.017232143,,,
Savannah,08/04/12,86890.26,19300,39,0.94,409,9.24,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID24.5867,0,0,No,No,0.017232143,,3500.0,
Savannah,08/05/12,83032.21,19300,49,0.72,320,10.82,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID6.5476,0,0,No,No,0.044655973,,,
Savannah,08/06/12,72061.2,19300,20,0.38,227,12.06,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID25.2042,0,0,No,No,0.044655973,,,
Savannah,08/07/12,68037.88,19300,25,0.02,227,9.71,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID19.5236,0,0,No,No,0.044655973,,,
Savannah,08/08/12,69360.13,19300,32,0.96,271,11.25,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID34.117,0,0,No,No,0.044655973,,,
Savannah,08/09/12,70526.55,19300,41,0.63,249,9.7,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID41.7458,0,0,No,No,0.044655973,,,
Savannah,08/10/12,76745.62,19300,41,1.19,332,15.36,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID39.9777,0,0,No,No,0.044655973,,,
Savannah,08/11/12,89945.97,19300,44,0.8,381,12.87,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID74.7301,0,0,No,No,0.044655973,,-5000.0,
Savannah,08/12/12,77578.56,19300,39,0.65,326,9.35,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID92.5855,0,0,No,No,0.044466096,,,
Savannah,08/13/12,74245.63,19300,18,0.47,238,11.42,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID37.7972,0,0,No,No,0.044466096,,,
Savannah,08/14/12,69048.04,19300,32,0.45,227,9.41,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID94.5722,0,0,No,No,0.044466096,,,
Savannah,08/15/12,70863.4,19300,29,0.45,238,10.01,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID93.2012,0,0,No,No,0.044466096,,,
Savannah,08/16/12,98623.93,19300,67,0.41,332,9.2,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID110.3682,0,0,No,No,0.044466096,,,
Savannah,08/17/12,78507.66,19300,46,0.78,315,10.3,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID39.1052,0,0,No,No,0.044466096,,,
Savannah,08/18/12,78620.6,19300,34,0.29,376,7.7,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID104.7461,0,0,No,No,0.044466096,,2000.0,
Savannah,08/19/12,73930.66,19300,41,0.83,287,10.56,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID62.3188,0,0,No,No,0.047435984,,,
Savannah,08/20/12,68534.48,19300,27,0.14,188,9.77,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID122.4011,0,0,No,No,0.047435984,,,
Savannah,08/21/12,70278.34,19300,24,0.14,221,12.02,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID156.7884,0,0,No,No,0.047435984,,,
Savannah,08/22/12,69524.24,19300,25,0.53,221,12.31,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID129.5648,0,0,No,No,0.047435984,,,
Savannah,08/23/12,76657.98,19300,59,0.51,249,8.66,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID27.6862,0,0,No,No,0.047435984,,,
Savannah,08/24/12,78367.41,19300,59,0.18,337,13.85,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID79.4708,0,0,No,No,0.047435984,,,
Savannah,08/25/12,89030.31,19300,53,1.0,453,10.43,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID23.4466,0,0,No,No,0.047435984,,1250.0,
Savannah,08/26/12,72613.44,19300,34,0.92,320,15.91,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID204.7023,0,0,No,No,0.047338066,,,
Savannah,08/27/12,72484.14,19300,24,0.6,216,10.01,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID202.6381,0,0,No,No,0.047338066,,,
Savannah,08/28/12,74515.5,19300,21,0.49,216,11.47,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID179.9924,0,0,No,No,0.047338066,,,
Savannah,08/29/12,70360.34,19300,31,0.45,182,11.68,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID182.6228,0,0,No,No,0.047338066,,,
Savannah,08/30/12,73165.24,19300,55,0.71,188,10.86,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID143.8049,0,0,No,No,0.047338066,,,
Savannah,08/31/12,80612.4,19300,42,0.37,287,9.87,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID205.6679,0,0,No,No,0.047338066,,,
Savannah,09/01/12,86786.76,19300,57,0.94,453,13.77,September In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID7.2333,0,0,No,No,0.047338066,,-250.0,0.058781839
Savannah,09/02/12,86061.9,19300,42,1.16,392,11.66,September In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID1.4763,0,0,No,No,0.049866712,,,
Savannah,09/03/12,84874.37,19300,21,0.65,398,10.51,September In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID19.367,0,0,No,No,0.049866712,,,
Savannah,09/04/12,65462.08,19300,33,0.19,155,8.69,September In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID30.5005,0,0,No,No,0.049866712,,,
Savannah,09/05/12,66965.46,19300,38,0.63,144,8.69,September In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID24.7132,0,0,No,No,0.049866712,,,
Savannah,09/06/12,73303.55,19300,48,1.04,193,7.38,September In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID32.0763,0,0,No,No,0.049866712,,,
Savannah,09/07/12,72543.82,19300,33,0.63,221,7.99,September In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID0.9547,0,0,No,No,0.049866712,,,
Savannah,09/08/12,82830.25,19300,28,0.86,298,7.27,September In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID57.0426,0,0,No,No,0.049866712,,6250.0,
Savannah,09/09/12,77976.25,19300,43,0.36,238,6.99,September In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID58.764,0,0,No,No,0.056375383,,,
Savannah,09/10/12,105415.13,19300,64,0.5,542,8.8,September In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID50.796,0,0,Yes,Yes,0.056375383,,,
Savannah,09/11/12,131831.36,19300,61,0.64,619,6.3,September In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID1.7572,0,0,Yes,Yes,0.056375383,,,
Savannah,09/12/12,110024.06,19300,61,0.15,602,9.17,September In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID76.0011,0,0,Yes,Yes,0.056375383,,,
Savannah,09/13/12,71608.21,19300,43,0.68,204,9.78,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID68.8791,0,0,No,No,0.056375383,,,
Savannah,09/14/12,71650.37,19300,36,0.51,227,8.95,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID65.8381,0,0,No,No,0.056375383,,,
Savannah,09/15/12,89199.95,19300,45,0.55,326,10.13,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID55.4812,0,0,No,No,0.056375383,,3750.0,
Savannah,09/16/12,74891.47,19300,38,0.73,238,7.59,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID111.1316,0,0,No,No,0.055513385,,,
Savannah,09/17/12,72080.16,19300,26,0.57,160,6.22,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID143.4009,0,0,No,No,0.055513385,,,
Savannah,09/18/12,71299.71,19300,23,0.38,144,8.93,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID106.9381,0,0,No,No,0.055513385,,,
Savannah,09/19/12,66712.21,19300,24,0.28,144,6.49,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID136.9457,0,0,No,No,0.055513385,,,
Savannah,09/20/12,70436.04,19300,75,0.87,199,10.12,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID135.4624,0,0,No,No,0.055513385,,,
Savannah,09/21/12,75793.87,19300,58,0.81,243,10.21,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID118.1285,0,0,No,No,0.055513385,,,
Savannah,09/22/12,87601.14,19300,45,1.35,387,7.22,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID135.8954,0,0,No,No,0.055513385,,0.0,
Savannah,09/23/12,72941.01,19300,54,0.1,282,11.18,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID124.7216,0,0,No,No,0.052236858,,,
Savannah,09/24/12,65513.91,19300,26,0.27,155,10.43,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID63.0754,0,0,No,No,0.052236858,,,
Savannah,09/25/12,71747.68,19300,30,0.43,138,8.79,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID2.1624,0,0,No,No,0.052236858,,,
Savannah,09/26/12,68521.05,19300,36,0.09,155,12.64,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID136.3216,0,0,No,No,0.052236858,,,
Savannah,09/27/12,67964.5,19300,49,0.67,171,7.25,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID216.578,0,0,No,No,0.052236858,,,
Savannah,09/28/12,76528.13,19300,52,0.51,238,10.6,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID217.1346,0,0,No,No,0.052236858,,,
Savannah,09/29/12,87386.69,19300,55,0.63,381,9.77,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID260.4503,0,0,No,No,0.052236858,,1000.0,
Savannah,09/30/12,74874.17,19300,46,1.1,238,11.62,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID177.3285,0,0,No,No,0.050737496,,,
Savannah,10/01/12,65216.29,19300,26,0.69,133,10.47,October In Store Credit Card Signup Discount; Fall Product Roll Out Email Campaign ID9.85,0,0,No,No,0.050737496,0.1,,0.032845874
Savannah,10/02/12,74464.66,19300,38,0.28,160,7.56,In Store Credit Card Signup Discount; Fall Product Roll Out Email Campaign ID4.5868,0,0,No,No,0.050737496,,,
Savannah,10/03/12,71999.87,19300,29,0.16,149,7.66,In Store Credit Card Signup Discount; Fall Product Roll Out Email Campaign ID6.964,0,0,No,No,0.050737496,,,
Savannah,10/04/12,71431.77,19300,38,0.23,199,12.55,In Store Credit Card Signup Discount; Fall Product Roll Out Email Campaign ID22.347,0,0,No,No,0.050737496,,,
Savannah,10/05/12,77732.46,19300,50,0.71,243,10.48,In Store Credit Card Signup Discount; Fall Product Roll Out Email Campaign ID30.6805,0,0,No,No,0.050737496,,,
Savannah,10/06/12,208926.76,19300,134,1.16,1602,9.49,In Store Credit Card Signup Discount; Fall Product Roll Out Email Campaign ID46.1922,0,0,Yes,Yes,0.050737496,,-11250.0,
Savannah,10/07/12,135070.75,19300,157,0.2,1039,10.6,In Store Credit Card Signup Discount; Fall Product Roll Out Email Campaign ID52.5675,0,0,Yes,Yes,0.052610438,,,
Savannah,10/08/12,110662.72,19300,57,0.23,647,12.29,In Store Credit Card Signup Discount; ID52.5961,0,0,Yes,Yes,0.052610438,,,
Savannah,10/09/12,65901.54,19300,35,0.45,133,9.12,In Store Credit Card Signup Discount; ID8.4204,0,0,No,No,0.052610438,,,
Savannah,10/10/12,65964.36,19300,33,0.41,138,11.73,In Store Credit Card Signup Discount; ID25.1244,0,0,No,No,0.052610438,,,
Savannah,10/11/12,73811.86,19300,58,0.17,193,8.58,In Store Credit Card Signup Discount; ID28.2364,0,0,No,No,0.052610438,,,
Savannah,10/12/12,78785.54,19300,59,1.0,304,11.62,In Store Credit Card Signup Discount; ID60.064,0,0,No,No,0.052610438,,,
Savannah,10/13/12,98685.37,19300,43,0.45,414,11.74,In Store Credit Card Signup Discount; ID51.665,0,0,No,No,0.052610438,,-1500.0,
Savannah,10/14/12,83857.92,19300,57,0.81,293,7.81,In Store Credit Card Signup Discount; ID136.2014,0,0,No,No,0.052383315,,,
Savannah,10/15/12,71082.77,19300,36,0.27,149,12.28,In Store Credit Card Signup Discount; ID3.3837,0,0,No,No,0.052383315,,,
Savannah,10/16/12,75257.66,19300,27,0.58,177,8.04,In Store Credit Card Signup Discount; ID49.9124,0,0,No,No,0.052383315,,,
Savannah,10/17/12,76456.18,19300,23,0.81,160,6.9,In Store Credit Card Signup Discount; ID161.5956,0,0,No,No,0.052383315,,,
Savannah,10/18/12,74311.16,19300,66,0.34,188,13.94,In Store Credit Card Signup Discount; ID58.9709,0,0,No,No,0.052383315,,,
Savannah,10/19/12,85555.53,19300,98,0.7,265,15.98,In Store Credit Card Signup Discount; ID21.0428,0,0,No,No,0.052383315,,,
